name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,StreetAddress,AddressLocality,AddressRegion,openingHoursSpecification,addressString,geoString,ratingString
Mäcorina (Pedregal),https://www.ubereats.com/mx-en/store/macorina-pedregal/9sGwivveVMSNYg16YxF0kg,Alvaro Obregón,"['Desserts', 'Bakery', 'Diner', 'Coffee and Tea', 'Breakfast and Brunch']",4.9,76,$$,19.3174,-99.21021,+5522895576,1900,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '18:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Alvaro Obregón', 'addressRegion': 'LATAM', 'postalCode': '1900', 'addressCountry': 'MX', 'streetAddress': 'Cráter # 709'}","{'@type': 'GeoCoordinates', 'latitude': 19.3174, 'longitude': -99.21021}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '76'}"
Vico’s Grill Kosher Polanco,https://www.ubereats.com/mx-en/store/vicos-grill-kosher-polanco/51kLjA16TK-UcSIHwULz8A,Miguel Hidalgo,"['Kosher', 'Healthy', 'American']",,,,19.43765,-99.21,+525515664127,11510,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '13:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '13:30', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '20:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'DF', 'postalCode': '11510', 'addressCountry': 'MX', 'streetAddress': 'Jaime Balmes 8'}","{'@type': 'GeoCoordinates', 'latitude': 19.43765, 'longitude': -99.21}",{}
La Prehispánica,https://www.ubereats.com/mx-en/store/la-prehispanica/AKnULG7UWE6dBohAqsFX_Q,Huixquilucan,"['Mexican', 'Latin American', 'New Mexican']",,,,19.34799,-99.33512,+525520704091,52774,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '8:30', 'closes': '17:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Huixquilucan', 'addressRegion': 'LATAM', 'postalCode': '52774', 'addressCountry': 'MX', 'streetAddress': 'Blvd Loma Real 6, Bosque Real, Primer Piso'}","{'@type': 'GeoCoordinates', 'latitude': 19.34799, 'longitude': -99.33512}",{}
Sonora Grill Prime (Insurgentes),https://www.ubereats.com/mx-en/store/sonora-grill-prime-insurgentes/PApTbbMST1aic4R-nFXrPQ,Mexico City,"['Gourmet', 'Premium']",4.7,13,$,19.36893,-99.18057,+525555243732,03920,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '03920', 'addressCountry': 'MX', 'streetAddress': 'Avenida Insurgentes Sur 1458'}","{'@type': 'GeoCoordinates', 'latitude': 19.36893, 'longitude': -99.18057}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '13'}"
El Tizoncito Barranca de Muerto,https://www.ubereats.com/mx-en/store/el-tizoncito-barranca-de-muerto/HVoaQ6aqSHmUcR1wUh84OA,Mexico City,"['Mexican', 'Latin American', 'New Mexican']",,,,19.360575,-99.183136,+525556516387,01030,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '13:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '13:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '01030', 'addressCountry': 'MX', 'streetAddress': 'Av. Insurgentes Sur 1690, Florida, Álvaro Obregón Ciudad de México, México'}","{'@type': 'GeoCoordinates', 'latitude': 19.360575, 'longitude': -99.183136}",{}
Menú Para Diabéticos E Hipertensos (Polanco),https://www.ubereats.com/mx-en/store/menu-para-diabeticos-e-hipertensos-polanco/fRDTrQDsV_mbMgcRaqa-8Q,Miguel Hidalgo,"['Vegan', 'Mediterranean', 'Middle Eastern', 'American', 'Latin American', 'Pizza', 'Burgers', 'Asian', 'Subscriptions']",,,,19.40225,-99.18512,+525554507759,11870,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'DF', 'postalCode': '11870', 'addressCountry': 'MX', 'streetAddress': 'Doctora 43'}","{'@type': 'GeoCoordinates', 'latitude': 19.40225, 'longitude': -99.18512}",{}
Restaurante Japones Taro,https://www.ubereats.com/mx-en/store/restaurante-japones-taro/yq3OCwt1R0-iZdzxxQcySg,Ciudad de México,"['Asian', 'Japanese', 'Gourmet', 'Especialidades', 'Premium']",4.8,126,$$,19.3429139,-99.1816701,+5556614083,04360,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'Ciudad de México', 'postalCode': '04360', 'addressCountry': 'MX', 'streetAddress': 'Av. Universidad 1861, Copilco Universidad'}","{'@type': 'GeoCoordinates', 'latitude': 19.3429139, 'longitude': -99.1816701}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '126'}"
King Sushi,https://www.ubereats.com/mx-en/store/king-sushi/uaZev9UaROSKCGVkwZAp_g,Mexico City,"['Sushi', 'Affordable Meals']",4.8,29,$,19.628313193630678,-99.23527832597661,+525526488468,54760,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:15', 'closes': '19:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': '', 'postalCode': '54760', 'addressCountry': 'MX', 'streetAddress': 'Av, Paseo del Bosque 73 Colonia, Bosques de Morelos Cuautitlán Izcalli, Méx., Mexico'}","{'@type': 'GeoCoordinates', 'latitude': 19.628313193630678, 'longitude': -99.23527832597661}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '29'}"
Mora Mora (Santa Fe),https://www.ubereats.com/mx-en/store/mora-mora-santa-fe/R6h76qVuXzS-GvkwzhYTbA,Cuajimal,"['Pure Veg', 'Healthy', 'Vegan', 'Vegan Friendly', 'Vegetarian Friendly', 'Vegetarian']",4.9,343,$$,19.35919204973196,-99.27139945328234,+525525910772,05300,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:30', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '6:30', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '6:30', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '7:30', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimal', 'addressRegion': 'Mexico City', 'postalCode': '05300', 'addressCountry': 'MX', 'streetAddress': 'Avenida Santa Fe 483'}","{'@type': 'GeoCoordinates', 'latitude': 19.35919204973196, 'longitude': -99.27139945328234}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '343'}"
El Gran Sultan kebabs,https://www.ubereats.com/mx-en/store/el-gran-sultan-kebabs/2BctdNGeX-2xkAKdWZ_jCQ,Benito Juárez,"['Turkish', 'Vegetarian', 'Lebanese', 'Halal']",,,,19.39688,-99.18046,+524776719356,03800,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'Mexico City', 'postalCode': '03800', 'addressCountry': 'MX', 'streetAddress': 'Avenida Patriotismo 201'}","{'@type': 'GeoCoordinates', 'latitude': 19.39688, 'longitude': -99.18046}",{}
Pats Chicken House Sta Fe,https://www.ubereats.com/mx-en/store/pats-chicken-house-sta-fe/qGEpHlZiVmim4iJRc3ikBQ,Ciudad de México,"['American', 'Comfort Food', 'Fried Chicken']",,,,19.36995,-99.28555,+525591999851,05200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'DF', 'postalCode': '05200', 'addressCountry': 'MX', 'streetAddress': 'Constituyente Héctor Victoria 125, Rosa Torres, Cuajimalpa de Morelos'}","{'@type': 'GeoCoordinates', 'latitude': 19.36995, 'longitude': -99.28555}",{}
Alitas Grill Azcapotzalco,https://www.ubereats.com/mx-en/store/alitas-grill-azcapotzalco/muZPqELXVX-fOWNiJGVCvQ,,"['Wings', 'American', 'Fast Food']",,,,19.473559876183757,-99.15446089233689,+525568809116,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '15:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '16:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '15:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '15:30', 'closes': '23:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 19.473559876183757, 'longitude': -99.15446089233689}",{}
Burguer Ham! Ham!,https://www.ubereats.com/mx-en/store/burguer-ham!-ham!/ycCNEza4WPeuvdxgkV1o_Q,Tlalpan,"['American', 'Fast Food', 'Burgers']",,,,19.299796247113605,-99.17437494087096,+525561297267,14030,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tlalpan', 'addressRegion': 'LATAM', 'postalCode': '14030', 'addressCountry': 'MX', 'streetAddress': 'Calle 1 norte 280'}","{'@type': 'GeoCoordinates', 'latitude': 19.299796247113605, 'longitude': -99.17437494087096}",{}
Legendary Steak n' Shake (Polanco),https://www.ubereats.com/mx-en/store/legendary-steak-n-shake-polanco/w5S9y7c4X4ePiOAk2B3FQg,Miguel Hidalgo,"['Burgers', 'American', 'Sandwiches']",4.7,63,,19.44755,-99.18911,+525549415528,11450,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '8:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'LATAM', 'postalCode': '11450', 'addressCountry': 'MX', 'streetAddress': 'Lago Onega 160 Modelo Pensil'}","{'@type': 'GeoCoordinates', 'latitude': 19.44755, 'longitude': -99.18911}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '63'}"
Bocata Nostra,https://www.ubereats.com/mx-en/store/bocata-nostra/J5u3B2C6R3ysl-iYG3tjMQ,Mexico City,"['Deli', 'Sandwiches', 'Salads']",4.7,60,,19.341391944367366,-99.20482336220167,+525630097197,01080,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '01080', 'addressCountry': 'MX', 'streetAddress': 'Veracruz 136, Progreso Tizapán, Álvaro Obregón Ciudad de México, CDMX, Mexico'}","{'@type': 'GeoCoordinates', 'latitude': 19.341391944367366, 'longitude': -99.20482336220167}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '60'}"
Circle K 🛒 (Gas Rojo Gomez T. Extra),https://www.ubereats.com/mx-en/store/circle-k-gas-rojo-gomez-t-extra/Kh2gc1MHQVixx_wFHE4PPA,Ciudad de México,"['Convenience Store with Alcohol', 'Everyday Essentials', 'Mercado Express']",4.7,59,$$,19.3711262,-99.0798795,+15533315624,09300,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'CDMX', 'postalCode': '09300', 'addressCountry': 'MX', 'streetAddress': 'Av. Rojo Gómez 482, Área Federal Central de Abastos'}","{'@type': 'GeoCoordinates', 'latitude': 19.3711262, 'longitude': -99.0798795}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '59'}"
Aaron's Burger (Sámara),https://www.ubereats.com/mx-en/store/aarons-burger-samara/wMMeoUjFW4uXGW4_FpbVJg,Álvaro Obregón,"['Burgers', 'American', 'Sandwiches', 'Allergy Friendly']",,,,19.367358745365028,-99.25912892604559,+525511327923,01376,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '13:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'Mexico City', 'postalCode': '01376', 'addressCountry': 'MX', 'streetAddress': 'Calle Antonio Dovalí Jaime 70'}","{'@type': 'GeoCoordinates', 'latitude': 19.367358745365028, 'longitude': -99.25912892604559}",{}
Café Torino (Santa Fe),https://www.ubereats.com/mx-en/store/cafe-torino-santa-fe/ZRoJt-1QS8C0rgaY1-KSBA,Mexico City,"['Family Friendly', 'Gourmet', 'Especialidades', 'Premium', 'Pizza', 'Breakfast and Brunch', 'Pasta']",4.8,87,$,19.3660806,-99.2647904,+525552927998,01376,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '12:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:45', 'closes': '18:1'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '8:1', 'closes': '12:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:45', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Alvaro Obregon', 'postalCode': '01376', 'addressCountry': 'MX', 'streetAddress': 'Vasco de Quiroga 3200, cp 01210'}","{'@type': 'GeoCoordinates', 'latitude': 19.3660806, 'longitude': -99.2647904}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '87'}"
Vinopremier Condesa,https://www.ubereats.com/mx-en/store/vinopremier-condesa/_fqCjCtfSjyIckw0CAdBXQ,Mexico City,"['Spanish', 'Seafood', 'Mediterranean']",,,,19.41191,-99.17263,+525535259496,06100,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '06100', 'addressCountry': 'MX', 'streetAddress': 'Calle Fernando Montes de Oca 6'}","{'@type': 'GeoCoordinates', 'latitude': 19.41191, 'longitude': -99.17263}",{}
Crepes & Waffles (Santa Fe),https://www.ubereats.com/mx-en/store/crepes-%26-waffles-santa-fe/Nqh-CvWcRzKoljo894N5UQ,Mexico City,['Desserts'],4.7,68,,19.3607443,-99.2754685,+529077220698,05348,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '05348', 'addressCountry': 'MX', 'streetAddress': 'Vasco de Quiroga 3850'}","{'@type': 'GeoCoordinates', 'latitude': 19.3607443, 'longitude': -99.2754685}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '68'}"
Floresymasflores 🛒💐,https://www.ubereats.com/mx-en/store/floresymasflores/NYSE-P4gVfW4k9XLYwvVew,Mexico City,"['Flowers', 'Regalos y flores', 'florist', 'Indoor Plants & Gifts']",4.6,15,$,19.40942,-99.12233,+525553650107,15840,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Ciudad de México', 'postalCode': '15840', 'addressCountry': 'MX', 'streetAddress': 'Cincel 98'}","{'@type': 'GeoCoordinates', 'latitude': 19.40942, 'longitude': -99.12233}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '15'}"
Mariscos Tamiahua,https://www.ubereats.com/mx-en/store/mariscos-tamiahua/dQEwNwFzSKy7rZ-rjteZFw,Obregón,"['Seafood', 'American', 'Southern']",4.4,24,$,19.38692,-99.21765,+525552712098,01220,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Obregón', 'addressRegion': 'LATAM', 'postalCode': '01220', 'addressCountry': 'MX', 'streetAddress': 'Avenida Camino a Santa Fe 602'}","{'@type': 'GeoCoordinates', 'latitude': 19.38692, 'longitude': -99.21765}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '24'}"
RINCON CHINO GOLDEN VALLEJO,https://www.ubereats.com/mx-en/store/rincon-chino-golden-vallejo/ZZJV663GSiiKnZB6Og8Smw,Mexico City,['American'],4.6,41,$$,19.50067,-99.15774,+525521240080,02300,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '02300', 'addressCountry': 'MX', 'streetAddress': 'Calle Norte 45 1071'}","{'@type': 'GeoCoordinates', 'latitude': 19.50067, 'longitude': -99.15774}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '41'}"
Labne,https://www.ubereats.com/mx-en/store/labne/jzLP70-zUXeI0cYSfgR0Zg,Álvaro Obregón,"['Middle Eastern', 'Lebanese', 'Arabian']",,,,19.33751,-99.20923,+525528835886,01080,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'LATAM', 'postalCode': '01080', 'addressCountry': 'MX', 'streetAddress': 'Licenciado Francisco Benitez 93'}","{'@type': 'GeoCoordinates', 'latitude': 19.33751, 'longitude': -99.20923}",{}
Burger King (Interlomas),https://www.ubereats.com/mx-en/store/burger-king-interlomas/L6fTxLX9Udq2L1an-h_7ow,COL.EX HACIENDA JESUS DEL MONTE VALLE LA,"['Burgers', 'American', 'Fast Food', 'Family Friendly', 'Fried Chicken']",4.3,132,,19.395491205597814,-99.28115037049132,+525510274314,52763,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'COL.EX HACIENDA JESUS DEL MONTE VALLE LA', 'addressRegion': 'LATAM', 'postalCode': '52763', 'addressCountry': 'MX', 'streetAddress': 'VIALIDAD DE LA BARRANCA 6'}","{'@type': 'GeoCoordinates', 'latitude': 19.395491205597814, 'longitude': -99.28115037049132}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '132'}"
Creaciones Merari (Tecámac Centro),https://www.ubereats.com/mx-en/store/creaciones-merari-tecamac-centro/h_-VLSI9TAiT9lutzhd2wA,Ciudad de México,"['American', 'Breakfast and Brunch', 'Desserts']",,,,19.42323,-99.04651,+525525482649,55743,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'DF', 'postalCode': '55743', 'addressCountry': 'MX', 'streetAddress': 'privada bosque de la espiga m-7 l-4 D 7 B'}","{'@type': 'GeoCoordinates', 'latitude': 19.42323, 'longitude': -99.04651}",{}
